,timestamp,blockheight,close,difficulty,supply,lnprice,Ret,Log_Ret,Volatility,S2F,blocks_to_halving,blocks_to_nearest_halving
23,2010-11-05,89855.0,0.26039,3091.7368904118102,4492750.0,-1.3455747718428734,0.13213043478260866,0.1241011982160682,,1.1213611058985429,120145.0,89855.0
24,2010-11-06,90073.0,0.38,3091.7368904118102,4503650.0,-0.9675840262617056,0.4593494373823879,0.3779907455811678,,1.1292572577604625,119927.0,90073.0
25,2010-11-07,90314.0,0.34,3091.7368904118107,4515700.0,-1.0788096613719298,-0.10526315789473684,-0.11122563511022436,,1.0239640766213836,119686.0,90314.0
26,2010-11-08,90589.0,0.243,3091.736890411812,4529450.0,-1.4146938356415886,-0.2852941176470589,-0.3358841742696588,,0.8997658779576588,119411.0,90589.0
27,2010-11-09,90806.0,0.21568652,3670.9150676426734,4540300.0,-1.5339292217447849,-0.11240115226337444,-0.11923538610319613,,1.1437282999810618,119194.0,90806.0
28,2010-11-10,91009.0,0.23266833,4536.353723275008,4550450.0,-1.4581413159162937,0.07873375675030593,0.07578790582849118,,1.2255347864228356,118991.0,91009.0
29,2010-11-11,91228.0,0.2231,4536.353723275008,4561400.0,-1.5001351775436502,-0.041124333509420914,-0.041993861627356674,,1.1385375617689373,118772.0,91228.0
30,2010-11-12,91397.0,0.2682,4536.353723275008,4569850.0,-1.316022308134559,0.20215150156880332,0.1841128694090914,2.549127931953167,1.4789332901029424,118603.0,91397.0
31,2010-11-13,91620.0,0.276,4536.353723275008,4581000.0,-1.287354413264987,0.02908277404921722,0.028667894869572063,2.537566447915853,1.1228822409238897,118380.0,91620.0
32,2010-11-14,91876.0,0.27904,4536.353723275008,4593800.0,-1.2764001382615222,0.011014492753623095,0.010954275003464714,2.5395019402398997,0.9805222602739726,118124.0,91876.0
33,2010-11-15,92076.0,0.2682,4536.353723275008,4603800.0,-1.316022308134559,-0.038847477064220204,-0.03962216987303668,2.539798631440497,1.2585753424657535,117924.0,92076.0
34,2010-11-16,92273.0,0.22411905,4536.353723275008,4613650.0,-1.4955778950946796,-0.1643585011185683,-0.17955558696012072,2.6375921252093883,1.2805229121757875,117727.0,92273.0
35,2010-11-17,92520.0,0.24297713,4536.353723275008,4626000.0,-1.4147879552970417,0.08414313731920607,0.08078993979763774,2.640424699190125,1.0234928733847264,117480.0,92520.0
36,2010-11-18,92777.0,0.2678,4917.220987396801,4638850.0,-1.317514845725065,0.1021613433330124,0.0972731095719769,2.6289867422723647,0.9863013698630136,117223.0,92777.0
37,2010-11-19,92927.0,0.27692909,6866.898648972716,4646350.0,-1.2839937983463263,0.03408920836445106,0.033521047378738296,2.6278827994187464,1.6945570776255707,117073.0,92927.0
38,2010-11-20,93043.0,0.28407491,6866.8986489727085,4652150.0,-1.2585173079958565,0.025803789699377692,0.025476490350470487,2.625077485129415,2.194780349551252,116957.0,93043.0
39,2010-11-21,93183.0,0.27675,6866.898648972714,4659150.0,-1.2846407073933908,-0.02578513533630977,-0.02612339939753461,2.6236401676386696,1.820802348336595,116817.0,93183.0
40,2010-11-22,93346.0,0.28479187,6866.89864897271,4667300.0,-1.2559966462000858,0.029058247515808544,0.02864406119330513,2.621823555540637,1.5662324565089505,116654.0,93346.0
41,2010-11-23,93486.0,0.28295,6866.898648972714,4674300.0,-1.2624850753936043,-0.0064674247899001456,-0.006488429193518568,2.6200194884748345,1.8267318982387477,116514.0,93486.0
42,2010-11-24,93663.0,0.28295145,6866.898648972703,4683150.0,-1.2624799508264204,5.12458031454166e-06,5.12456718392482e-06,2.5934476681182392,1.44703970280938,116337.0,93663.0
43,2010-11-25,93844.0,0.28,6866.898648972701,4692200.0,-1.272965675812887,-0.010430941421222473,-0.010485724986467012,2.5698736394910897,1.4177401044425944,116156.0,93844.0
44,2010-11-26,94038.0,0.2844,6866.898648972697,4701900.0,-1.2573735810530513,0.01571428571428557,0.01559209475983606,2.4446812411260153,1.3252930377065386,115962.0,94038.0
45,2010-11-27,94218.0,0.28300000000000003,6866.898648972701,4710900.0,-1.262308381338899,-0.004922644163150358,-0.004934800285848052,2.420563361879219,1.4313242009132419,115782.0,94218.0
46,2010-11-28,94390.0,0.27107203,6866.898648972707,4719500.0,-1.3053707000612993,-0.042148303886925816,-0.04306231872239988,2.4160288172400586,1.5007645747053202,115610.0,94390.0
47,2010-11-29,94599.0,0.23047273,6866.89864897269,4729950.0,-1.4676227315704111,-0.1497731064322646,-0.16225203150911155,2.4840723088004903,1.2373336828996526,115401.0,94599.0
48,2010-11-30,94801.0,0.2082,7166.724542277784,4740050.0,-1.5692561228012685,-0.09663932908678607,-0.10163339123085777,2.50875894320003,1.2830462498304624,115199.0,94801.0
49,2010-12-01,94989.0,0.2275,8078.195257925121,4749450.0,-1.4806050405911317,0.0926993275696446,0.08865108221013662,2.5251162081718483,1.3815359953366366,115011.0,94989.0
50,2010-12-02,95177.0,0.255,8078.195257925121,4758850.0,-1.3664917338237108,0.1208791208791209,0.11411330676742105,2.5516884655518908,1.3842757213640338,114823.0,95177.0
51,2010-12-03,95366.0,0.25105,8078.195257925121,4768300.0,-1.3821031565014226,-0.015490196078431384,-0.015611422677711654,2.553253560639956,1.3796767413205768,114634.0,95366.0
52,2010-12-04,95595.0,0.20583222,8078.195257925135,4779750.0,-1.5806939080696252,-0.1801146385182234,-0.19859075156820266,2.562926673072415,1.140946342047018,114405.0,95595.0
53,2010-12-05,95834.0,0.19952381,8078.195257925136,4791700.0,-1.6118217014027418,-0.030648311522851083,-0.031127793333116625,2.5235700833845325,1.0958330945148165,114166.0,95834.0
54,2010-12-06,96075.0,0.204,8078.195257925136,4803750.0,-1.5896352851379207,0.022434365101588586,0.02218641626482109,1.9052135230092184,1.089456033649747,113925.0,96075.0
55,2010-12-07,96314.0,0.23706199,8078.195257925136,4815700.0,-1.4394336108667334,0.16206857843137268,0.15020167427118736,1.9734645169939542,1.1013354731472458,113686.0,96314.0
56,2010-12-08,96552.0,0.2388,8078.195257925136,4827600.0,-1.43212889746369,0.007331457902635562,0.007304713403043441,1.6978285246226714,1.1087141705997468,113448.0,96552.0
57,2010-12-09,96775.0,0.18524613,8227.928154873967,4838750.0,-1.686069905712413,-0.22426243718592964,-0.2539410082487233,1.8331892161852648,1.1862153694944406,113225.0,96775.0
58,2010-12-10,96922.0,0.20399072,12251.999760373978,4846100.0,-1.5896807763687095,0.10118748499631257,0.09638912934370378,1.847017937256741,1.8036529680365296,113078.0,96922.0
59,2010-12-11,97097.0,0.22788382,12251.999760373974,4854850.0,-1.4789193413017367,0.11712836740808608,0.1107614350669726,1.8844583341799157,1.5173698630136987,112903.0,97097.0
60,2010-12-12,97268.0,0.21980833,12251.999760373974,4863400.0,-1.5149993396415586,-0.03543687305224208,-0.03607999833982155,1.749935222227646,1.5556677080829928,112732.0,97268.0
61,2010-12-13,97409.0,0.2299,12251.999760373978,4870450.0,-1.4701108472130011,0.045911226385278565,0.04488849242855741,1.75471778626035,1.8899834839211116,112591.0,97409.0
62,2010-12-14,97581.0,0.24669,12251.999760373974,4879050.0,-1.3996227913312231,0.07303175293605935,0.07048805588177813,1.7736455118493912,1.551592863969417,112419.0,97581.0
63,2010-12-15,97776.0,0.23927862,12251.999760373974,4888800.0,-1.4301266319789812,-0.030043293201994507,-0.030503840647757987,1.771465645392407,1.3710010537407795,112224.0,97776.0
64,2010-12-16,97949.0,0.24996,12251.999760373974,4897450.0,-1.3864543739212565,0.04463992645895387,0.0436722580577249,1.6738704237288815,1.548436139045055,112051.0,97949.0
65,2010-12-17,98115.0,0.24,12251.999760373974,4905750.0,-1.4271163556401458,-0.039846375420067186,-0.04066198171888962,1.6582491064339355,1.6165868955273148,111885.0,98115.0
66,2010-12-18,98276.0,0.241,12251.999760373974,4913800.0,-1.422958345491482,0.004166666666666874,0.004158010148663897,1.619572893004812,1.6696162681868458,111724.0,98276.0
67,2010-12-19,98460.0,0.2401,12251.999760373974,4923000.0,-1.4266997757549296,-0.0037344398340249936,-0.003741430263447557,1.6149603589483568,1.4633114949374628,111540.0,98460.0
68,2010-12-20,98619.0,0.267,12251.999760373974,4930950.0,-1.3205066205818874,0.11203665139525197,0.106193155173042,1.6604273031692658,1.6965624192297752,111381.0,98619.0
69,2010-12-21,98815.0,0.24,12606.85637897082,4940750.0,-1.4271163556401458,-0.10112359550561813,-0.10660973505825838,1.6965546117663217,1.3785155157953592,111185.0,98815.0
70,2010-12-22,98972.0,0.25,14484.162361225059,4948600.0,-1.3862943611198906,0.04166666666666674,0.0408219945202552,1.6999104226067998,1.724369601256435,111028.0,98972.0
71,2010-12-23,99117.0,0.24851705,14484.162361225057,4955850.0,-1.3922438241291066,-0.005931800000000043,-0.005949463009215911,1.6998871465398206,1.8700425129900804,110883.0,99117.0
72,2010-12-24,99265.0,0.248,14484.162361225057,4963250.0,-1.3943265328171548,-0.002080541355210852,-0.0020827086880484034,1.69989766965812,1.8348204368752317,110735.0,99265.0
73,2010-12-25,99433.0,0.2499,14484.162361225064,4971650.0,-1.3866944411412303,0.007661290322580783,0.00763209167592466,1.6997241426002934,1.6188030006523155,110567.0,99433.0
74,2010-12-26,99578.0,0.2642,14484.162361225057,4978900.0,-1.331048886893912,0.057222889155662086,0.05564555424731808,1.710620573685857,1.8787529522909776,110422.0,99578.0
75,2010-12-27,99744.0,0.265,14484.16236122506,4987200.0,-1.3280254529959148,0.0030280090840273392,0.0030234338979973512,1.7104640545630654,1.6434725202178575,110256.0,99744.0
76,2010-12-28,99913.0,0.28057762,14484.162361225064,4995650.0,-1.2709048721567404,0.05878347169811327,0.057120580839174415,1.7140065206100996,1.6169895436491857,110087.0,99913.0
77,2010-12-29,100078.0,0.29974323,14484.16236122506,5003900.0,-1.2048290708174758,0.06830769325080177,0.06607580133926458,1.6326587412034972,1.6589954337899544,109922.0,100078.0
78,2010-12-30,100247.0,0.3,14484.162361225064,5012350.0,-1.203972804325936,0.0008566331923491878,0.000856266491539851,1.5853666205864552,1.6224041501175326,109753.0,100247.0
79,2010-12-31,100409.0,0.3,14484.16236122506,5020450.0,-1.203972804325936,0.0,0.0,1.5615266819683018,1.695366142398106,109591.0,100409.0
80,2011-01-01,100590.0,0.3,14484.162361225068,5029500.0,-1.203972804325936,0.0,0.0,1.5122279994582948,1.5198516612427155,109410.0,100590.0
81,2011-01-02,100765.0,0.29997,14484.162361225066,5038250.0,-1.2040728093262696,-0.0001000000000001,-0.00010000500033345836,1.5100903479773462,1.5747945205479452,109235.0,100765.0
82,2011-01-03,100921.0,0.295,15910.044069112642,5046050.0,-1.2207799226423173,-0.01656832349901649,-0.016707113316047798,1.3515449094940082,1.7696698278890057,109079.0,100921.0
83,2011-01-04,101062.0,0.29895,16307.420938523965,5053100.0,-1.2074789436552236,0.013389830508474532,0.013300978987093549,1.341685833172874,1.9609637617798503,108938.0,101062.0
84,2011-01-05,101216.0,0.29895138,16307.420938523965,5060800.0,-1.2074743275093305,4.616156547898599e-06,4.616145893480749e-06,1.3426248192117747,1.7979363102650774,108784.0,101216.0
85,2011-01-06,101357.0,0.298,16307.420938523965,5067850.0,-1.210661792476733,-0.0031823903940499947,-0.0031874649674024317,1.2346681260314003,1.9666958126882348,108643.0,101357.0
86,2011-01-07,101521.0,0.32,16307.420938523965,5076050.0,-1.1394342831883648,0.0738255033557047,0.07122750928836777,1.2546176378920801,1.6932342131640494,108479.0,101521.0
87,2011-01-08,101691.0,0.3229,16307.420938523965,5084550.0,-1.1304126012179074,0.009062499999999972,0.009021681970457274,0.921231392923059,1.6361160354552782,108309.0,101691.0
88,2011-01-09,101854.0,0.32299999999999995,16307.420938523965,5092700.0,-1.1301029557594806,0.0003096934035302645,0.00030964545842676887,0.8750985295823971,1.709236070258005,108146.0,101854.0
89,2011-01-10,102016.0,0.32659,16307.420938523965,5100800.0,-1.1190497174080978,0.011114551083591495,0.0110532383513826,0.7961277068971001,1.7225435481143243,107984.0,102016.0
90,2011-01-11,102188.0,0.32659,16307.420938523965,5109400.0,-1.1190497174080978,0.0,0.0,0.7784476214150458,1.6249761070404587,107812.0,102188.0
91,2011-01-12,102355.0,0.3188,16307.420938523965,5117750.0,-1.1431913320660771,-0.023852536819865988,-0.02414161465797911,0.7805745600701205,1.6764498400459356,107645.0,102355.0
92,2011-01-13,102543.0,0.3176,16307.42093852396,5127150.0,-1.1469625496091564,-0.003764115432873249,-0.0037712175430792924,0.7500627590008141,1.491620518799184,107457.0,102543.0
93,2011-01-14,102724.0,0.4,16307.420938523965,5136200.0,-0.916290731874155,0.2594458438287155,0.23067181773500145,1.1385404007520346,1.5521531824718082,107276.0,102724.0
94,2011-01-15,102881.0,0.38603004,17202.928887188747,5144050.0,-0.9518400887112268,-0.034924900000000036,-0.03554935683707175,1.1496226421193103,1.7925835441933513,107119.0,102881.0
95,2011-01-16,103055.0,0.38679,18437.644392165963,5152750.0,-0.9498733688912809,0.00196865508186872,0.0019667198199456023,1.1331019177086326,1.6199181231302158,106945.0,103055.0
96,2011-01-17,103236.0,0.3495,18437.64439216596,5161800.0,-1.0512517173082725,-0.09640890405646484,-0.10137834841699107,1.2004024554298187,1.5599031257095286,106764.0,103236.0
97,2011-01-18,103377.0,0.31299,18437.644392166,5168850.0,-1.161584037834149,-0.10446351931330466,-0.1103323205258772,1.2688472548229857,2.0059457883998832,106623.0,103377.0
98,2011-01-19,103546.0,0.31299,18437.644392165967,5177300.0,-1.161584037834149,0.0,0.0,1.21548166918833,1.6758855475399206,106454.0,103546.0
99,2011-01-20,103732.0,0.39,18437.644392165952,5186600.0,-0.941608539858445,0.24604619955909146,0.2199754979757045,1.4133879748332654,1.5252025335100898,106268.0,103732.0
100,2011-01-21,103906.0,0.41990695,18437.644392165963,5195300.0,-0.8677221398690698,0.07668448717948717,0.07388639998937513,1.425769052055068,1.6333175877814516,106094.0,103906.0
101,2011-01-22,104071.0,0.44413167,18437.64439216597,5203550.0,-0.8116342064593203,0.05769068599602845,0.05608793340974959,1.4285396752176296,1.725296803652968,105929.0,104071.0
102,2011-01-23,104241.0,0.4424,18437.644392165967,5212050.0,-0.815540828774012,-0.003899001392987711,-0.0039066223146916644,1.428939540812764,1.6772119258662368,105759.0,104241.0
103,2011-01-24,104429.0,0.4199,18437.644392165952,5221450.0,-0.8677386912919894,-0.05085895117540695,-0.05219786251797754,1.4507136931930031,1.5191052171378607,105571.0,104429.0
104,2011-01-25,104585.0,0.41,18437.644392165977,5229250.0,-0.8915981192837836,-0.023577042152893583,-0.02385942799179414,1.4519896932395322,1.8340182648401824,105415.0,104585.0
105,2011-01-26,104765.0,0.41537167,18437.64439216596,5238250.0,-0.8785815691917557,0.013101634146341691,0.013016550092028005,1.4511686150914889,1.5918569254185693,105235.0,104765.0
106,2011-01-27,104925.0,0.4212,20537.80234783989,5246250.0,-0.8646474987223166,0.014031602107096086,0.013934070469439216,1.4435721175609335,1.7939212328767122,105075.0,104925.0
107,2011-01-28,105083.0,0.446,22012.38133799392,5254150.0,-0.807436326962073,0.058879392212725534,0.05721117176024362,1.4396531485951505,1.819403502687706,104917.0,104917.0
108,2011-01-29,105244.0,0.439,22012.381337993917,5262200.0,-0.8232558659069656,-0.015695067264574036,-0.015819538944892766,1.4429732258497374,1.7881902492980517,104756.0,104756.0
109,2011-01-30,105400.0,0.47987775,22012.38133799392,5270000.0,-0.7342238950185697,0.09311560364464698,0.08903197088839612,1.4669214143594949,1.8483315770987003,104600.0,104600.0
110,2011-01-31,105570.0,0.53251607,22012.381337993906,5278500.0,-0.6301422034501598,0.10969110361961976,0.10408169156840977,1.4991667639207369,1.6986301369863013,104430.0,104430.0
111,2011-02-01,105734.0,0.70456224,22012.381337993917,5286700.0,-0.35017860520078514,0.3230816489725841,0.2799635982493747,1.8270704898883972,1.7636151019044437,104266.0,104266.0
112,2011-02-02,105892.0,0.716,22012.38133799392,5294600.0,-0.3340751120214915,0.016233853236301776,0.016103493179293764,1.8194798527264733,1.8334315935495056,104108.0,104108.0
113,2011-02-03,106052.0,0.69314573,22012.38133799392,5302600.0,-0.3665150132994937,-0.03191937150837987,-0.03243990127800221,1.8327244258923143,1.813219178082192,103948.0,103948.0
114,2011-02-04,106246.0,0.8109999999999999,22012.38133799389,5312300.0,-0.2094872248667242,0.17002812669710865,0.15702778843276938,1.8899683902031208,1.4976980652450218,103754.0,103754.0
115,2011-02-05,106425.0,0.91285843,22012.381337993906,5321250.0,-0.09117447065121448,0.12559609124537618,0.11831275421550976,1.9078943878544448,1.6261728017142418,103575.0,103575.0
116,2011-02-06,106602.0,0.89833464,22012.381337993906,5330100.0,-0.10721262976275256,-0.015910232652394996,-0.01603815911153807,1.9149249297981248,1.647318319015556,103398.0,103398.0
117,2011-02-07,106805.0,0.89,22012.381337993887,5340250.0,-0.11653381625595152,-0.00927787889822429,-0.009321186493198914,1.9196399666099548,1.4387205614413927,103195.0,103195.0
118,2011-02-08,106973.0,0.918,25001.505281108904,5348650.0,-0.08555788836164667,0.031460674157303366,0.030975927894304933,1.9148582172144215,1.7417645140247882,103027.0,103027.0
119,2011-02-09,107165.0,1.02826402,25997.879928813956,5358250.0,0.027871962851878783,0.1201133115468409,0.11342985121352538,1.931983361372215,1.526441210045662,102835.0,102835.0
120,2011-02-10,107351.0,0.9730837,25997.87992881394,5367550.0,-0.027285177885381536,-0.05366357173520464,-0.05515714073726027,1.9560806082121351,1.5785093533657386,102649.0,102649.0
121,2011-02-11,107537.0,1.07000629,25997.87992881394,5376850.0,0.06766452696120939,0.09960354900611336,0.094949704846591,1.9514567875012567,1.581249079393136,102463.0,102463.0
122,2011-02-12,107733.0,1.07958852,25997.87992881396,5386650.0,0.07657996853718756,0.008955302496399309,0.008915441575978213,1.9478961905758692,1.503173050041935,102267.0,102267.0
123,2011-02-13,107931.0,1.05,25997.87992881396,5396550.0,0.04879016416943205,-0.027407219928570425,-0.027789804367755463,1.8042777220780104,1.4907015359070153,102069.0,102069.0
124,2011-02-14,108127.0,1.07400186,25997.87992881396,5406350.0,0.0713917279287488,0.02285891428571429,0.022601563759316733,1.7866145940042213,1.5086804584847635,101873.0,101873.0
125,2011-02-15,108352.0,1.05,25997.879928814,5417600.0,0.04879016416943205,-0.02234806185531191,-0.02260156375931676,1.7948729031444133,1.3166149162861491,101648.0,101648.0
126,2011-02-16,108584.0,1.02447832,25997.879928814004,5429200.0,0.024183526930693137,-0.024306361904761875,-0.024606637238738887,1.7439519928296348,1.27954652810581,101416.0,101416.0
127,2011-02-17,108815.0,1.04,25997.879928814,5440750.0,0.03922071315328133,0.01515081353795744,0.015037186222588109,1.667357560802014,1.2878372768783728,101185.0,101185.0
128,2011-02-18,109027.0,0.8989,34091.130624034915,5451350.0,-0.1065834854027834,-0.13567307692307695,-0.14580419855606475,1.7761471923566228,1.4062419229775136,100973.0,100973.0
129,2011-02-19,109188.0,0.94898,36459.886925075116,5459400.0,-0.05236755540988167,0.05571253754588934,0.05421592999290177,1.6144067672392086,1.8553050285033608,100812.0,100812.0
130,2011-02-20,109386.0,0.86368468,36459.88692507514,5469300.0,-0.1465475304935954,-0.0898810512339564,-0.0941799750837137,1.6618486958262362,1.5108343711083436,100614.0,100614.0
131,2011-02-21,109580.0,0.8345,36459.88692507514,5479000.0,-0.1809225358802473,-0.03379089692780002,-0.03437500538665185,1.6716730964449915,1.544781810478746,100420.0,100420.0
132,2011-02-22,109791.0,0.87023,36459.886925075145,5489550.0,-0.13899773445642916,0.04281605751947271,0.041924801423818166,1.6695730706859293,1.4228397065506717,100209.0,100209.0
133,2011-02-23,110034.0,0.9,36459.88692507515,5501700.0,-0.10536051565782628,0.03420934695425348,0.0336372187986028,1.6463593143503408,1.2378488077118217,99966.0,99966.0
134,2011-02-24,110241.0,0.99189349,36459.88692507514,5512050.0,-0.008139546413335622,0.10210387777777784,0.0972209692444907,1.6541514115852622,1.4563430613460393,99759.0,99759.0
135,2011-02-25,110466.0,0.91113011,36459.886925075145,5523300.0,-0.09306957084439664,-0.08142343993002721,-0.08493002443106103,1.700828482668316,1.3423561643835615,99534.0,99534.0
136,2011-02-26,110742.0,0.958,36459.88692507516,5537100.0,-0.04290750101127655,0.05144148951459848,0.0501620698331201,1.7013917100630809,1.096545562835021,99258.0,99258.0
137,2011-02-27,110986.0,0.89,44848.70060782901,5549300.0,-0.11653381625595152,-0.07098121085594987,-0.07362631524467501,1.7348883550626504,1.2434538513361781,99014.0,99014.0
138,2011-02-28,111136.0,0.86206639,55589.51812686887,5556800.0,-0.1484229927227362,-0.03138607865168541,-0.03188917646678465,1.740602043428383,2.027141552511416,98864.0,98864.0
139,2011-03-01,111266.0,0.9202127,55589.51812686889,5563300.0,-0.08315044000847341,0.06744992111338433,0.06527255271426277,1.7305070608794326,2.3421707060063226,98734.0,98734.0
140,2011-03-02,111434.0,0.9399,55589.51812686893,5571700.0,-0.06198179235588136,0.021394292862943587,0.021168647652592142,1.703715144579924,1.8145140247879972,98566.0,98566.0
141,2011-03-03,111620.0,0.93909,55589.518126868985,5581000.0,-0.06284395772150299,-0.0008617938078518961,-0.0008621653656216497,1.3152024847136683,1.6413904846074532,98380.0,98380.0
142,2011-03-04,111841.0,0.9011152,55589.518126869094,5592050.0,-0.10412217161130123,-0.04043787070461824,-0.041278213889798215,1.3276359301088474,1.3837475980908696,98159.0,98159.0
143,2011-03-05,112118.0,0.9103,55589.51812686918,5605900.0,-0.09398106347089397,0.010192703441247009,0.010141108140407288,1.319003376855476,1.1061866376539242,97882.0,97882.0
144,2011-03-06,112392.0,0.88424175,55589.51812686918,5619600.0,-0.12302478088069882,-0.028626002416785586,-0.029043717409804836,1.1944156080920907,1.121067893210679,97608.0,97608.0
145,2011-03-07,112603.0,0.88502,55589.518126869065,5630150.0,-0.12214503535950162,0.0008801326107934492,0.0008797455211972922,1.1120011399935372,1.4593520742712458,97397.0,97397.0
146,2011-03-08,112790.0,0.8699899999999999,55589.51812686901,5639500.0,-0.13927356165244073,-0.016982667058371703,-0.017128526292939133,1.1122079688833215,1.6497399457915172,97210.0,97210.0
147,2011-03-09,112950.0,0.86189816,62671.834171465685,5647500.0,-0.14861815914948667,-0.009301072426119772,-0.00934459749704592,1.1122105582841515,1.931335616438356,97050.0,97050.0
148,2011-03-10,113060.0,0.92973165,76192.61934751387,5653000.0,-0.07285928286002796,0.07870244206113641,0.07575887628945874,1.140567282558581,2.8132004981320047,96940.0,96940.0
149,2011-03-11,113190.0,0.88,76192.61934751399,5659500.0,-0.12783337150988489,-0.053490327020705435,-0.05497408864985698,1.0733476547763563,2.382718651211802,96810.0,96810.0
150,2011-03-12,113330.0,0.918,76192.61934751402,5666500.0,-0.08555788836164667,0.04318181818181799,0.04227548314823812,1.0696862367256392,2.2150684931506848,96670.0,96670.0
151,2011-03-13,113447.0,0.89249,76192.61934751393,5672350.0,-0.1137399698729063,-0.02778867102396509,-0.02818208151125966,1.010427805918915,2.6537876126917217,96553.0,96553.0
152,2011-03-14,113559.0,0.8949,76192.61934751389,5677950.0,-0.1110432987933245,0.002700310367623082,0.002696671079581691,1.0096026234249549,2.775122309197652,96441.0,96441.0
153,2011-03-15,113671.0,0.87146212,76192.61934751389,5683550.0,-0.13758288025643484,-0.026190501732037075,-0.026539581463110317,1.0092695336717832,2.7778620352250485,96329.0,96329.0
154,2011-03-16,113807.0,0.85999576,76192.619347514,5690350.0,-0.15082781997929542,-0.013157611486314558,-0.013244939722860585,1.0046446560850646,2.2899073327961323,96193.0,96193.0
155,2011-03-17,113948.0,0.82542,76192.61934751402,5697400.0,-0.1918629312811778,-0.040204570310904734,-0.04103511130188238,1.0102119813055035,2.2113475177304966,96052.0,96052.0
156,2011-03-18,114068.0,0.81585388,76192.61934751393,5703400.0,-0.20352000868018189,-0.011589396913086691,-0.011657077399004113,1.0083816710812317,2.601552511415525,95932.0,95932.0
157,2011-03-19,114183.0,0.765,76192.6193475139,5709150.0,-0.2678794451556012,-0.06233209309490573,-0.06435943647541935,1.0238384244302496,2.717522334723049,95817.0,95817.0
